model,modality,hardware,arch_type,params_B,hw_tdp,compute_units,memory_bw,output_complexity,num_steps,batch_size,energy_j,time_s,avg_power_w
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,786432,30,1,699.22,1.52,463.85
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,786432,30,1,664.74,1.5,455.63
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,786432,30,1,683.27,1.49,467.69
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,786432,30,1,670.43,1.52,458.51
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,786432,30,1,696.92,1.51,461.86
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,786432,30,1,667.53,1.51,457.53
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,786432,30,1,672.41,1.5,460.62
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,786432,30,1,674.29,1.5,460.95
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,786432,30,1,677.99,1.49,464.96
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,786432,30,1,671.34,1.51,459.81
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,786432,30,1,686.6,1.56,456.05
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,786432,30,1,688.06,1.57,453.73
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,786432,30,1,680.23,1.53,451.23
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,786432,30,1,665.69,1.52,454.77
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,786432,30,1,687.02,1.55,455.62
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,10,1,283.29,0.62,472.17
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,10,1,301.24,0.61,501.71
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,10,1,300.0,0.61,499.68
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,10,1,297.22,0.61,495.52
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,10,1,292.6,0.62,487.6
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,10,1,291.8,0.61,485.6
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,10,1,271.36,0.61,493.95
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,10,1,303.36,0.63,505.03
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,10,1,303.22,0.63,500.16
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,10,1,291.73,0.63,484.81
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,10,1,297.29,0.61,494.82
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,10,1,298.15,0.61,496.73
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,10,1,269.84,0.6,491.54
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,10,1,278.28,0.6,505.94
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,10,1,313.03,0.61,520.55
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,10,1,303.1,0.62,504.75
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,10,1,298.3,0.62,497.0
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,10,1,298.01,0.61,496.33
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,10,1,267.56,0.6,486.77
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,10,1,305.39,0.61,508.54
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,10,1,300.96,0.61,501.69
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,10,1,295.5,0.63,489.58
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,10,1,290.84,0.62,484.66
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,10,1,290.57,0.62,483.54
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,10,1,290.48,0.62,483.74
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,10,1,291.65,0.62,483.58
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,10,1,297.11,0.64,486.6
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,10,1,265.92,0.61,483.78
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,10,1,301.95,0.61,501.54
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,10,1,274.15,0.6,498.51
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,20,1,579.11,1.12,525.02
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,20,1,562.58,1.12,511.16
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,20,1,564.48,1.12,512.63
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,20,1,565.79,1.12,514.09
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,20,1,563.83,1.11,511.72
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,20,1,560.52,1.12,508.16
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,20,1,562.56,1.14,505.58
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,20,1,567.54,1.13,513.68
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,20,1,571.95,1.12,519.51
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,20,1,561.64,1.12,510.36
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,20,1,568.16,1.15,507.53
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,20,1,557.87,1.13,505.78
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,20,1,561.72,1.12,508.93
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,20,1,562.64,1.12,510.83
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,20,1,555.61,1.13,504.02
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,20,1,559.81,1.12,508.25
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,20,1,573.8,1.14,514.46
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,20,1,561.98,1.12,510.56
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,20,1,576.74,1.14,518.09
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,20,1,564.53,1.13,510.26
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,20,1,564.55,1.15,504.08
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,20,1,558.0,1.13,504.97
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,20,1,583.94,1.17,503.49
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,20,1,548.42,1.13,498.16
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,20,1,561.57,1.13,509.35
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,20,1,558.58,1.13,504.22
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,20,1,563.63,1.15,501.41
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,20,1,561.02,1.13,503.87
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,20,1,567.0,1.12,514.66
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,20,1,569.14,1.14,512.19
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,30,1,849.56,1.68,514.01
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,30,1,850.11,1.66,519.49
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,30,1,843.39,1.68,513.49
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,30,1,843.88,1.68,509.41
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,30,1,851.76,1.67,517.93
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,30,1,845.45,1.67,514.21
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,30,1,853.36,1.68,512.77
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,30,1,846.99,1.67,510.76
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,30,1,838.56,1.67,508.22
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,30,1,840.91,1.67,511.31
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,30,1,840.57,1.65,515.58
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,30,1,848.54,1.65,520.96
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,30,1,863.36,1.73,511.4
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,30,1,836.08,1.68,509.31
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,30,1,845.59,1.69,510.1
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,30,1,834.14,1.68,509.62
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,30,1,860.96,1.72,507.65
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,30,1,847.55,1.7,504.16
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,30,1,838.1,1.65,514.07
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,30,1,833.16,1.67,505.44
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,30,1,839.13,1.62,522.71
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,30,1,844.06,1.64,521.91
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,30,1,833.04,1.64,513.13
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,30,1,843.81,1.68,509.58
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,30,1,839.01,1.62,522.84
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,30,1,844.33,1.66,515.65
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,30,1,832.27,1.64,516.19
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,30,1,845.64,1.63,526.95
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,30,1,837.1,1.65,515.02
AnimateDiff-v1.5,video,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,1048576,30,1,846.36,1.64,520.91
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,1,881.88,12.22,72.79
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,1,879.41,12.22,72.59
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,1,878.69,12.22,72.52
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,1,876.47,12.22,72.26
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,1,877.41,12.22,72.42
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,1,876.67,12.22,72.35
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,1,876.22,12.22,72.32
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,1,877.16,12.22,72.4
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,1,876.45,12.22,72.26
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,1,875.25,12.22,72.19
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,1,876.46,12.22,72.27
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,1,874.43,12.22,72.16
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,1,875.09,12.22,72.23
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,1,876.22,12.22,72.31
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,1,872.98,12.22,72.04
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,1,875.77,12.22,72.22
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,1,874.71,12.22,72.2
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,1,876.15,12.22,72.31
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,1,875.54,12.22,72.25
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,1,868.89,12.12,72.28
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,1,876.23,12.22,72.33
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,1,874.43,12.22,72.16
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,1,874.24,12.22,72.1
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,1,866.73,12.12,72.14
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,1,876.64,12.22,72.36
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,1,879.42,12.32,71.98
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,1,872.51,12.22,72.02
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,1,881.51,12.32,72.15
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,1,878.4,12.32,71.9
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,1,881.08,12.32,72.12
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,2,895.27,12.32,73.29
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,2,893.5,12.32,73.14
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,2,893.95,12.32,73.18
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,2,895.98,12.32,73.35
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,2,889.81,12.32,72.84
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,2,888.41,12.32,72.73
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,2,890.43,12.32,72.89
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,2,889.74,12.32,72.82
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,2,892.7,12.32,73.07
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,2,892.24,12.32,73.04
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,2,896.73,12.42,72.81
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,2,890.2,12.32,72.78
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,2,894.38,12.42,72.63
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,2,889.67,12.32,72.83
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,2,890.62,12.32,72.91
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,2,897.93,12.42,72.9
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,2,895.34,12.42,72.61
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,2,896.55,12.42,72.72
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,2,894.58,12.42,72.64
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,2,897.28,12.42,72.79
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,2,889.24,12.32,72.79
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,2,892.14,12.32,73.03
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,2,890.65,12.32,72.9
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,2,888.82,12.32,72.76
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,2,891.39,12.32,72.97
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,2,890.24,12.32,72.87
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,2,892.01,12.32,73.02
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,2,889.89,12.32,72.85
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,2,888.65,12.32,72.75
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,2,891.58,12.32,72.98
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,4,924.49,12.62,73.87
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,4,917.59,12.52,73.86
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,4,920.31,12.52,74.12
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,4,917.49,12.52,73.91
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,4,920.49,12.52,74.15
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,4,919.17,12.52,73.95
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,4,918.46,12.52,73.98
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,4,921.34,12.52,74.2
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,4,911.77,12.42,74.01
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,4,920.95,12.52,74.18
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,4,919.04,12.52,73.94
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,4,911.1,12.32,74.59
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,4,910.8,12.32,74.58
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,4,916.54,12.42,74.44
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,4,909.75,12.32,74.48
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,4,910.1,12.32,74.5
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,4,918.09,12.42,74.56
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,4,916.12,12.42,74.31
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,4,916.12,12.42,74.39
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,4,915.96,12.42,74.39
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,4,915.59,12.42,74.35
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,4,917.33,12.42,74.5
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,4,924.39,12.52,74.47
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,4,916.69,12.42,74.36
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,4,915.88,12.42,74.37
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,4,918.91,12.42,74.63
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,4,918.2,12.42,74.56
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,4,917.79,12.42,74.54
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,4,918.12,12.42,74.47
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,4,916.48,12.42,74.43
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,8,954.18,12.52,76.87
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,8,948.01,12.42,76.91
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,8,943.53,12.42,76.64
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,8,948.47,12.42,77.04
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,8,951.48,12.52,76.58
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,8,950.28,12.52,76.5
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,8,951.96,12.52,76.71
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,8,948.68,12.52,76.44
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,8,956.68,12.62,76.46
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,8,948.9,12.52,76.45
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,8,950.95,12.52,76.55
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,8,948.17,12.52,76.38
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,8,953.15,12.52,76.79
Phi-3-mini-4k,text_batched,NVIDIA A100-SXM4-40GB,0,3.8,400,6912,1555,256,1,8,941.75,12.42,76.5
